title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
[ITZY?ITZY!] EP121,2NCwg813PTU,2023-02-07,24,118193,11786,-,516,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,14,7
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #LIA ⏰",Z-r9eYIuv2o,2023-02-07,24,98040,19244,-,239,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,-,5
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #YEJI 🔍",lr8bgjGu6aY,2023-02-06,24,121047,24544,-,392,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,-,7
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAKARTA#ITZY #MIDZY#ITZY_WORLD_TOUR✈️,X-r7H0O17h8,2023-02-04,24,57225,10953,-,174,-,-,-,16
"[#JAKARTA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in JAKARTA | LIVE 🎥",xYZeNVAz848,2023-02-04,24,63547,5377,-,257,-,-,7,41
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAKARTA#ITZY #MIDZY#ITZY_WORLD_TOUR✈️,O7X5sNwDRzY,2023-02-04,24,22584,5548,-,53,-,-,-,19
ITZY 🌐IT'z TOUR BOOK🌐 EP 6,eARQZsH80Ys,2023-02-02,24,264705,16033,-,599,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,18,26
신류진..아니고 신예지 등장✨ 옞덩 따라쟁이 륮땡🐱 #ITZY #있지 #YEJI #예지 #RYUJIN #류진,b1SxLSW5oVM,2023-02-01,24,50024,9833,-,92,-,-,-,38
[ITZY?ITZY!] EP120,OeCEoEXOz1w,2023-01-31,24,155664,12516,-,460,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,17,19
ITZY THE 1ST WORLD TOUR CHECKMATE in #SINGAPORE #ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,LPgNpVm9--M,2023-01-28,24,22110,6565,-,60,-,-,-,17
ITZY THE 1ST WORLD TOUR CHECKMATE in #SINGAPORE #ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,0S0ld2g1lKw,2023-01-28,24,18109,5927,-,52,-,-,-,16
"[#SINGAPORE] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in SINGAPORE | LIVE 🎥",4uRRQlssIsg,2023-01-28,24,48351,4140,-,158,-,-,10,50
ITZY 🌐IT'z TOUR BOOK🌐 EP 5,asRmioc2BVw,2023-01-26,24,144248,12038,-,427,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,18,29
꼼지락..꼼지락.. 움직이는 패딩👻 패딩 안에 ITZY 있어요🙀 #ITZY #있지,C_TeId8UsIw,2023-01-25,24,41600,7944,-,96,-,-,-,29
[ITZY?ITZY!] EP119,dF1UGCAp4EM,2023-01-24,24,123983,11139,-,557,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,17,38
"ITZY ""설맞이 Special✨"" 토끼야, ITZY를 부탁해!",4urWxqTXDFk,2023-01-19,24,105584,12253,-,545,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,15,3
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" Invitation",hEm7Bvu_G90,2023-01-19,24,86677,12027,-,484,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,1,8
